WrkRef;CNC;DIS_PsfFile;DIS_CfgFile;PrdRefDst;Extension
Korustan Nukon Fiber Laser;1055;PSTKOR01.exe;PSTKOR01.se1;Pieza_prueba_Maxwell_2;.cnc
Korustan Nukon Fiber Laser;1056;PSTKOR01.exe;PSTKOR01.se1;DXFPAR0105;.cnc
Laser Messer;1084;pstmes01.exe;pstmes01.se1;Pieza_prueba_Maxwell;.LOS
Laser Messer;1085;pstmes01.exe;pstmes01.se1;DXFPART7;.LOS
Laser Messer;1086;pstmes01.exe;pstmes01.se1;DXFPAR0105;.LOS
Laser Messer;1087;pstmes01.exe;pstmes01.se1;Pieza_prueba_Maxwell_2;.LOS
EASYTOME;553;pstnum05.exe;pstnum05.se2;Pieza_prueba_Maxwell;.ISO
EASYTOME;554;pstnum05.exe;pstnum05.se2;Pieza_prueba_Maxwell_2;.ISO
EASYTOME;555;pstnum05.exe;pstnum05.se2;DXFPART7;.ISO
EASYTOME;556;pstnum05.exe;pstnum05.se2;DXFPUNC0;.ISO
EASYTOME;557;pstnum05.exe;pstnum05.se2;DXFPAR0105;.ISO
ALW HPC HiDefPlasma Tang5X;12;psthpc03.exe;psthpc03.se6;Pieza_prueba_Maxwell;.DIN
ALW HPC HiDefPlasma Tang5X;13;psthpc03.exe;psthpc03.se6;Pieza_prueba_Maxwell_2;.DIN
ALW HPC HiDefPlasma Tang5X;14;psthpc03.exe;psthpc03.se6;DXFPART7;.DIN
ALW HPC HiDefPlasma Tang5X;15;psthpc03.exe;psthpc03.se6;DXFPAR0105;.DIN
HPC OXYCOUPAGE;835;psthpc01.exe;psthpc01.se2;Pieza_prueba_Maxwell;.DIN
HPC OXYCOUPAGE;836;psthpc01.exe;psthpc01.se2;Pieza_prueba_Maxwell_2;.DIN
HPC OXYCOUPAGE;837;psthpc01.exe;psthpc01.se2;DXFPAR0105;.DIN
HPC OXYCOUPAGE;838;psthpc01.exe;psthpc01.se2;DXFPART7;.DIN
HPC PLASMA PERCAGE;843;pstHPC01.exe;PSTHPC01.se3;Pieza_prueba_Maxwell;.din
HPC PLASMA PERCAGE;844;pstHPC01.exe;PSTHPC01.se3;Pieza_prueba_Maxwell_2;.din
HPC PLASMA PERCAGE;845;pstHPC01.exe;PSTHPC01.se3;DXFPART7;.din
HPC PLASMA PERCAGE;846;pstHPC01.exe;PSTHPC01.se3;DXFPAR0105;.din
HPC PLASMA;839;psthpc01.exe;psthpc01.se1;Pieza_prueba_Maxwell;.DIN
HPC PLASMA;840;psthpc01.exe;psthpc01.se1;DXFPART7;.DIN
HPC PLASMA;841;psthpc01.exe;psthpc01.se1;Pieza_prueba_Maxwell_2;.DIN
HPC PLASMA;842;psthpc01.exe;psthpc01.se1;DXFPAR0105;.DIN
DIGISAF 100 2;484;pstnum05.exe;0W.se1;Pieza_prueba_Maxwell;
DIGISAF 100 2;485;pstnum05.exe;0W.se1;Pieza_prueba_Maxwell_2;
DIGISAF 100 2;486;pstnum05.exe;0W.se1;DXFPART7;
DIGISAF 100 2;487;pstnum05.exe;0W.se1;DXFPUNC0;
DIGISAF 100 2;488;pstnum05.exe;0W.se1;DXFPAR0105;
ALW HPC HiDefPlasma Tang5X 2;16;psthpc03.exe;0X.se6;Pieza_prueba_Maxwell;.DIN
ALW HPC HiDefPlasma Tang5X 2;17;psthpc03.exe;0X.se6;DXFPAR0105;.DIN
ALW HPC HiDefPlasma Tang5X 2;18;psthpc03.exe;0X.se6;DXFPART7;.DIN
ALW HPC HiDefPlasma Tang5X 2;19;psthpc03.exe;0X.se6;Pieza_prueba_Maxwell_2;.DIN
LEE HPC OXYCOUPAGE;1057;psthpc01.exe;0Y.se2;Pieza_prueba_Maxwell;.DIN
LEE HPC OXYCOUPAGE;1058;psthpc01.exe;0Y.se2;Pieza_prueba_Maxwell_2;.DIN
LEE HPC OXYCOUPAGE;1059;psthpc01.exe;0Y.se2;DXFPAR0105;.DIN
LEE HPC OXYCOUPAGE;1060;psthpc01.exe;0Y.se2;DXFPART7;.DIN
LEIMING Fiber Laser LM3015H3 / Cypcut;1061;PstWgn01.exe;0Z.se1;Pieza_prueba_Maxwell;.NC
LEIMING Fiber Laser LM3015H3 / Cypcut;1062;PstWgn01.exe;0Z.se1;Pieza_prueba_Maxwell_2;.NC
LEIMING Fiber Laser LM3015H3 / Cypcut;1063;PstWgn01.exe;0Z.se1;DXFPUNC0;.NC
LEIMING Fiber Laser LM3015H3 / Cypcut;1064;PstWgn01.exe;0Z.se1;DXFPART7;.NC
LEIMING Fiber Laser LM3015H3 / Cypcut;1065;PstWgn01.exe;0Z.se1;DXFPAR0105;.NC
Limoges Precision / Num750;1088;pstlim01.exe;pstlim01.se1;Pieza_prueba_Maxwell;.NC
Limoges Precision / Num750;1089;pstlim01.exe;pstlim01.se1;DXFPART7;.NC
Limoges Precision / Num750;1090;pstlim01.exe;pstlim01.se1;Pieza_prueba_Maxwell_2;.NC
Limoges Precision / Num750;1091;pstlim01.exe;pstlim01.se1;DXFPAR0105;.NC
Lincoln Electric Europe Torchmate;1092;PSTLEE01.exe;PSTLEE01.se1;Pieza_prueba_Maxwell;.GM
Lincoln Electric Europe Torchmate;1093;PSTLEE01.exe;PSTLEE01.se1;Pieza_prueba_Maxwell_2;.GM
Lincoln Electric Europe Torchmate;1094;PSTLEE01.exe;PSTLEE01.se1;DXFPAR0105;.GM
Lincoln Electric Europe Torchmate;1095;PSTLEE01.exe;PSTLEE01.se1;DXFPART7;.GM
LVD Axel 3015 SL;1066;pstlvd02.exe;pstlvd02.seD;Pieza_prueba_Maxwell;.NC
LVD Axel 3015 SL;1067;pstlvd02.exe;pstlvd02.seD;Pieza_prueba_Maxwell_2;.NC
LVD Axel 3015 SL;1068;pstlvd02.exe;pstlvd02.seD;DXFPUNC0;.NC
LVD Axel 3015 SL;1069;pstlvd02.exe;pstlvd02.seD;DXFPART7;.NC
LVD Axel 3015 SL;1070;pstlvd02.exe;pstlvd02.seD;DXFPAR0105;.NC
Electra FL 3015 2kW;604;pstlvd02.exe;pstlvd02.seZ;Pieza_prueba_Maxwell;.NC
Electra FL 3015 2kW;605;pstlvd02.exe;pstlvd02.seZ;DXFPUNC0;.NC
Electra FL 3015 2kW;606;pstlvd02.exe;pstlvd02.seZ;Pieza_prueba_Maxwell_2;.NC
Electra FL 3015 2kW;607;pstlvd02.exe;pstlvd02.seZ;DXFPAR0105;.NC
Electra FL;599;pstlvd02.exe;10.seZ;Pieza_prueba_Maxwell;.NC
Electra FL;600;pstlvd02.exe;10.seZ;Pieza_prueba_Maxwell_2;.NC
Electra FL;601;pstlvd02.exe;10.seZ;DXFPART7;.NC
Electra FL;602;pstlvd02.exe;10.seZ;DXFPUNC0;.NC
Electra FL;603;pstlvd02.exe;10.seZ;DXFPAR0105;.NC
LVD Impuls 125-31 6kW  / Fanuc 16L;1071;pstlvd05.exe;pstlvd05.se1;Pieza_prueba_Maxwell;.NC
LVD Impuls 125-31 6kW  / Fanuc 16L;1072;pstlvd05.exe;pstlvd05.se1;Pieza_prueba_Maxwell_2;.NC
LVD Impuls 125-31 6kW  / Fanuc 16L;1073;pstlvd05.exe;pstlvd05.se1;DXFPART7;.NC
LVD Impuls 125-31 6kW  / Fanuc 16L;1074;pstlvd05.exe;pstlvd05.se1;DXFPUNC0;.NC
LVD Impuls 125-31 6kW  / Fanuc 16L;1075;pstlvd05.exe;pstlvd05.se1;DXFPAR0105;.NC
Impuls 4030 / Fanuc 16L;923;pstlvd02.exe;pstlvd02.se1;Pieza_prueba_Maxwell;.NC
Impuls 4030 / Fanuc 16L;924;pstlvd02.exe;pstlvd02.se1;Pieza_prueba_Maxwell_2;.NC
Impuls 4030 / Fanuc 16L;925;pstlvd02.exe;pstlvd02.se1;DXFPART7;.NC
Impuls 4030 / Fanuc 16L;926;pstlvd02.exe;pstlvd02.se1;DXFPUNC0;.NC
Impuls 4030 / Fanuc 16L;927;pstlvd02.exe;pstlvd02.se1;DXFPAR0105;.NC
LVD MNC 3200;1076;pstlvd01.exe;pstlvd01.se2;Pieza_prueba_Maxwell_2;.TAP
LVD MNC 3200;1077;pstlvd01.exe;pstlvd01.se2;DXFPART7;.TAP
LVD MNC 3200;1078;pstlvd01.exe;pstlvd01.se2;DXFPAR0105;.TAP
LVD Orion 3015 2kW;1079;pstlvd02.exe;pstlvd02.seB;Pieza_prueba_Maxwell;.NC
LVD Orion 3015 2kW;1080;pstlvd02.exe;pstlvd02.seB;Pieza_prueba_Maxwell_2;.NC
LVD Orion 3015 2kW;1081;pstlvd02.exe;pstlvd02.seB;DXFPART7;.NC
LVD Orion 3015 2kW;1082;pstlvd02.exe;pstlvd02.seB;DXFPUNC0;.NC
LVD Orion 3015 2kW;1083;pstlvd02.exe;pstlvd02.seB;DXFPAR0105;.NC
Machitech Oxy / Hyperthem Edge;1116;pstmte01.exe;pstmte01.se2;DXFPART7;.CNC
Machitech Oxy / Hyperthem Edge;1117;pstmte01.exe;pstmte01.se2;DXFPAR0105;.CNC
Machitech Oxy / Hyperthem Edge;1118;pstmte01.exe;pstmte01.se2;Pieza_prueba_Maxwell;.CNC
Machitech Oxy / Hyperthem Edge;1119;pstmte01.exe;pstmte01.se2;Pieza_prueba_Maxwell_2;.CNC
Mashtechnica Armada / PA;1125;PstMth01.exe;PstMth01.se1;Pieza_prueba_Maxwell;.cnc
Mashtechnica Armada / PA;1126;PstMth01.exe;PstMth01.se1;DXFPART7;.cnc
Mashtechnica Armada / PA;1127;PstMth01.exe;PstMth01.se1;Pieza_prueba_Maxwell_2;.cnc
Mashtechnica Armada / PA;1128;PstMth01.exe;PstMth01.se1;DXFPAR0105;.cnc
Mazak 3015;1129;pstmaz05.exe;pstmaz05.se4;DXFPART7;.CNC
Mazak 3015;1130;pstmaz05.exe;pstmaz05.se4;Pieza_prueba_Maxwell;.CNC
Mazak 3015;1131;pstmaz05.exe;pstmaz05.se4;DXFPUNC0;.CNC
Mazak 3015;1132;pstmaz05.exe;pstmaz05.se4;Pieza_prueba_Maxwell_2;.CNC
Mazak 3015;1133;pstmaz05.exe;pstmaz05.se4;DXFPAR0105;.CNC
Mazak Hyper Gear;1134;pstmaz07.exe;pstmaz07.se1;Pieza_prueba_Maxwell;.CNC
Mazak Hyper Gear;1135;pstmaz07.exe;pstmaz07.se1;DXFPART7;.CNC
Mazak Hyper Gear;1136;pstmaz07.exe;pstmaz07.se1;Pieza_prueba_Maxwell_2;.CNC
Mazak Hyper Gear;1137;pstmaz07.exe;pstmaz07.se1;DXFPUNC0;.CNC
Mazak Hyper Gear;1138;pstmaz07.exe;pstmaz07.se1;DXFPAR0105;.CNC
Mazak MKII 2500W;1139;pstmaz03.exe;pstmaz03.seA;Pieza_prueba_Maxwell;.DPM
Mazak MKII 2500W;1140;pstmaz03.exe;pstmaz03.seA;Pieza_prueba_Maxwell_2;.DPM
Mazak MKII 2500W;1141;pstmaz03.exe;pstmaz03.seA;DXFPART7;.DPM
Mazak MKII 2500W;1142;pstmaz03.exe;pstmaz03.seA;DXFPUNC0;.DPM
Mazak MKII 2500W;1143;pstmaz03.exe;pstmaz03.seA;DXFPAR0105;.DPM
Mazak MKII 4000W;1144;pstmaz03.exe;pstmaz03.seC;Pieza_prueba_Maxwell;.CNC
Mazak MKII 4000W;1145;pstmaz03.exe;pstmaz03.seC;Pieza_prueba_Maxwell_2;.CNC
Mazak MKII 4000W;1146;pstmaz03.exe;pstmaz03.seC;DXFPART7;.CNC
Mazak MKII 4000W;1147;pstmaz03.exe;pstmaz03.seC;DXFPUNC0;.CNC
Mazak MKII 4000W;1148;pstmaz03.exe;pstmaz03.seC;DXFPAR0105;.CNC
Mazak MKII 4005W;1149;pstmaz03.exe;pstmaz03.sed;Pieza_prueba_Maxwell;.CNC
Mazak MKII 4005W;1150;pstmaz03.exe;pstmaz03.sed;Pieza_prueba_Maxwell_2;.CNC
Mazak MKII 4005W;1151;pstmaz03.exe;pstmaz03.sed;DXFPUNC0;.CNC
Mazak MKII 4005W;1152;pstmaz03.exe;pstmaz03.sed;DXFPART7;.CNC
Mazak MKII 4005W;1153;pstmaz03.exe;pstmaz03.sed;DXFPAR0105;.CNC
Mazak NTX 1500W;1154;pstmaz03.exe;pstmaz03.se5;Pieza_prueba_Maxwell;.CNC
Mazak NTX 1500W;1155;pstmaz03.exe;pstmaz03.se5;DXFPUNC0;.CNC
Mazak NTX 1500W;1156;pstmaz03.exe;pstmaz03.se5;Pieza_prueba_Maxwell_2;.CNC
Mazak NTX 1500W;1157;pstmaz03.exe;pstmaz03.se5;DXFPART7;.CNC
Mazak NTX 1500W;1158;pstmaz03.exe;pstmaz03.se5;DXFPAR0105;.CNC
Mazak NTX 1505W;1159;pstmaz03.exe;pstmaz03.se6;Pieza_prueba_Maxwell;.CNC
Mazak NTX 1505W;1160;pstmaz03.exe;pstmaz03.se6;DXFPART7;.CNC
Mazak NTX 1505W;1161;pstmaz03.exe;pstmaz03.se6;Pieza_prueba_Maxwell_2;.CNC
Mazak NTX 1505W;1162;pstmaz03.exe;pstmaz03.se6;DXFPUNC0;.CNC
Mazak NTX 1505W;1163;pstmaz03.exe;pstmaz03.se6;DXFPAR0105;.CNC
Mazak Optiplex 3015 Fiber II;1164;pstmaz11.exe;pstmaz11.se1;Pieza_prueba_Maxwell;.NC
Mazak Optiplex 3015 Fiber II;1165;pstmaz11.exe;pstmaz11.se1;Pieza_prueba_Maxwell_2;.NC
Mazak Optiplex 3015 Fiber II;1166;pstmaz11.exe;pstmaz11.se1;DXFPUNC0;.NC
Mazak Optiplex 3015 Fiber II;1167;pstmaz11.exe;pstmaz11.se1;DXFPART7;.NC
Mazak Optiplex 3015 Fiber II;1168;pstmaz11.exe;pstmaz11.se1;DXFPAR0105;.NC
Mazak Optiplex Nexus 3015 Fiber 4kW;1174;pstmaz10.exe;pstmaz10.se1;Pieza_prueba_Maxwell;.CNC
Mazak Optiplex Nexus 3015 Fiber 4kW;1175;pstmaz10.exe;pstmaz10.se1;DXFPART7;.CNC
Mazak Optiplex Nexus 3015 Fiber 4kW;1176;pstmaz10.exe;pstmaz10.se1;Pieza_prueba_Maxwell_2;.CNC
Mazak Optiplex Nexus 3015 Fiber 4kW;1177;pstmaz10.exe;pstmaz10.se1;DXFPUNC0;.CNC
Mazak Optiplex Nexus 3015 Fiber 4kW;1178;pstmaz10.exe;pstmaz10.se1;DXFPAR0105;.CNC
Mazak Optiplex Nexus Fiber 4kW;1179;pstmaz10.exe;pstmaz10.seI;Pieza_prueba_Maxwell;.CNC
Mazak Optiplex Nexus Fiber 4kW;1180;pstmaz10.exe;pstmaz10.seI;DXFPART7;.CNC
Mazak Optiplex Nexus Fiber 4kW;1181;pstmaz10.exe;pstmaz10.seI;Pieza_prueba_Maxwell_2;.CNC
Mazak Optiplex Nexus Fiber 4kW;1182;pstmaz10.exe;pstmaz10.seI;DXFPUNC0;.CNC
Mazak Optiplex Nexus Fiber 4kW;1183;pstmaz10.exe;pstmaz10.seI;DXFPAR0105;.CNC
Mazak Optiplex Nexus 3015 Fiber;1169;pstmaz10.exe;11.seI;Pieza_prueba_Maxwell;.CNC
Mazak Optiplex Nexus 3015 Fiber;1170;pstmaz10.exe;11.seI;Pieza_prueba_Maxwell_2;.CNC
Mazak Optiplex Nexus 3015 Fiber;1171;pstmaz10.exe;11.seI;DXFPUNC0;.CNC
Mazak Optiplex Nexus 3015 Fiber;1172;pstmaz10.exe;11.seI;DXFPART7;.CNC
Mazak Optiplex Nexus 3015 Fiber;1173;pstmaz10.exe;11.seI;DXFPAR0105;.CNC
Mazak STX 4000W - MKIII;1184;pstmaz03.exe;pstmaz03.se9;Pieza_prueba_Maxwell;.nc
Mazak STX 4000W - MKIII;1185;pstmaz03.exe;pstmaz03.se9;Pieza_prueba_Maxwell_2;.nc
Mazak STX 4000W - MKIII;1186;pstmaz03.exe;pstmaz03.se9;DXFPART7;.nc
Mazak STX 4000W - MKIII;1187;pstmaz03.exe;pstmaz03.se9;DXFPUNC0;.nc
Mazak STX 4000W - MKIII;1188;pstmaz03.exe;pstmaz03.se9;DXFPAR0105;.nc
MESSER Easy Therm 4000 bevel;1096;pstmes15.exe;pstmes15.se2;Pieza_prueba_Maxwell;.TXT
MESSER Easy Therm 4000 bevel;1097;pstmes15.exe;pstmes15.se2;DXFPART7;.TXT
MESSER Easy Therm 4000 bevel;1098;pstmes15.exe;pstmes15.se2;DXFPAR0105;.TXT
MESSER Easy Therm 4000 bevel;1099;pstmes15.exe;pstmes15.se2;Pieza_prueba_Maxwell_2;.TXT
Messer Easy Therm 4000 Offset Bvl Speed;1201;pstmes18.exe;pstmes18.se2;Pieza_prueba_Maxwell;.TXT
Messer Easy Therm 4000 Offset Bvl Speed;1202;pstmes18.exe;pstmes18.se2;DXFPART7;.TXT
Messer Easy Therm 4000 Offset Bvl Speed;1203;pstmes18.exe;pstmes18.se2;DXFPAR0105;.TXT
Messer Easy Therm 4000 Offset Bvl Speed;1204;pstmes18.exe;pstmes18.se2;Pieza_prueba_Maxwell_2;.TXT
Messer Easy Therm 4000 Offset Bevel;1197;pstmes18.exe;pstmes18.se1;Pieza_prueba_Maxwell;.TXT
Messer Easy Therm 4000 Offset Bevel;1198;pstmes18.exe;pstmes18.se1;Pieza_prueba_Maxwell_2;.TXT
Messer Easy Therm 4000 Offset Bevel;1199;pstmes18.exe;pstmes18.se1;DXFPART7;.TXT
Messer Easy Therm 4000 Offset Bevel;1200;pstmes18.exe;pstmes18.se1;DXFPAR0105;.TXT
Messer Easy Therm 4000;1193;pstmes15.exe;pstmes15.se1;Pieza_prueba_Maxwell;.TXT
Messer Easy Therm 4000;1194;pstmes15.exe;pstmes15.se1;Pieza_prueba_Maxwell_2;.TXT
Messer Easy Therm 4000;1195;pstmes15.exe;pstmes15.se1;DXFPART7;.TXT
Messer Easy Therm 4000;1196;pstmes15.exe;pstmes15.se1;DXFPAR0105;.TXT
MESSER Plasma;1104;pstmes15.exe;12.se1;Pieza_prueba_Maxwell;.TXT
MESSER Plasma;1105;pstmes15.exe;12.se1;Pieza_prueba_Maxwell_2;.TXT
MESSER Plasma;1106;pstmes15.exe;12.se1;DXFPART7;.TXT
MESSER Plasma;1107;pstmes15.exe;12.se1;DXFPAR0105;.TXT
Messer Fiber Laser;1205;pstmes25.exe;pstmes25.se1;Pieza_prueba_Maxwell;.txt
Messer Fiber Laser;1206;pstmes25.exe;pstmes25.se1;Pieza_prueba_Maxwell_2;.txt
Messer Fiber Laser;1207;pstmes25.exe;pstmes25.se1;DXFPART7;.txt
Messer Fiber Laser;1208;pstmes25.exe;pstmes25.se1;DXFPAR0105;.txt
Messer Fiber Laser 2;1209;pstmes25.exe;13.se1;Pieza_prueba_Maxwell_2;.TXT
Messer Fiber Laser 2;1210;pstmes25.exe;13.se1;Pieza_prueba_Maxwell;.TXT
Messer Fiber Laser 2;1211;pstmes25.exe;13.se1;DXFPART7;.TXT
Messer Fiber Laser 2;1212;pstmes25.exe;13.se1;DXFPUNC0;.TXT
Messer Fiber Laser 2;1213;pstmes25.exe;13.se1;DXFPAR0105;.TXT
Messer Global Control;1214;pstmes14.exe;pstmes14.se1;Pieza_prueba_Maxwell;.txt
Messer Global Control;1215;pstmes14.exe;pstmes14.se1;DXFPART7;.txt
Messer Global Control;1216;pstmes14.exe;pstmes14.se1;Pieza_prueba_Maxwell_2;.txt
Messer Global Control;1217;pstmes14.exe;pstmes14.se1;DXFPAR0105;.txt
Messer Hypertherm Global;1218;pstmes27.exe;pstmes27.se1;Pieza_prueba_Maxwell;.TXT
Messer Hypertherm Global;1219;pstmes27.exe;pstmes27.se1;DXFPART7;.TXT
Messer Hypertherm Global;1220;pstmes27.exe;pstmes27.se1;DXFPAR0105;.TXT
Messer Hypertherm Global;1221;pstmes27.exe;pstmes27.se1;Pieza_prueba_Maxwell_2;.TXT
Messer Hypertherm HPR400XD / Global;1222;pstmes27.exe;14.se1;Pieza_prueba_Maxwell;
Messer Hypertherm HPR400XD / Global;1223;pstmes27.exe;14.se1;Pieza_prueba_Maxwell_2;
Messer Hypertherm HPR400XD / Global;1224;pstmes27.exe;14.se1;DXFPART7;
Messer Hypertherm HPR400XD / Global;1225;pstmes27.exe;14.se1;DXFPAR0105;
Messer ISO Corta P;1226;pstmes10.exe;pstmes10.se1;DXFPART7;.TXT
Messer ISO Corta P;1227;pstmes10.exe;pstmes10.se1;Pieza_prueba_Maxwell;.TXT
Messer ISO Corta P;1228;pstmes10.exe;pstmes10.se1;DXFPAR0105;.TXT
Messer ISO Corta P;1229;pstmes10.exe;pstmes10.se1;Pieza_prueba_Maxwell_2;.TXT
Messer Laser/Easy therm;1230;pstmes17.exe;pstmes17.se1;Pieza_prueba_Maxwell;.TXT
Messer Laser/Easy therm;1231;pstmes17.exe;pstmes17.se1;Pieza_prueba_Maxwell_2;.TXT
Messer Laser/Easy therm;1232;pstmes17.exe;pstmes17.se1;DXFPART7;.TXT
Messer Laser/Easy therm;1233;pstmes17.exe;pstmes17.se1;DXFPUNC0;.TXT
Messer Laser/Easy therm;1234;pstmes17.exe;pstmes17.se1;DXFPAR0105;.TXT
MESSER Omnimat / Omnicom;1100;pstmes09.exe;pstmes09.se1;Pieza_prueba_Maxwell;.LOS
MESSER Omnimat / Omnicom;1101;pstmes09.exe;pstmes09.se1;Pieza_prueba_Maxwell_2;.LOS
MESSER Omnimat / Omnicom;1102;pstmes09.exe;pstmes09.se1;DXFPART7;.LOS
MESSER Omnimat / Omnicom;1103;pstmes09.exe;pstmes09.se1;DXFPAR0105;.LOS
Messer Plasma / TEX Controller;1235;PstMes31.exe;PstMes31.se1;Pieza_prueba_Maxwell_2;.ISO
Messer Plasma / TEX Controller;1236;PstMes31.exe;PstMes31.se1;DXFPART7;.ISO
Messer Plasma / TEX Controller;1237;PstMes31.exe;PstMes31.se1;Pieza_prueba_Maxwell;.ISO
Messer Plasma / TEX Controller;1238;PstMes31.exe;PstMes31.se1;DXFPAR0105;.ISO
Messer Powerblade Fiber Laser;1239;pstmes28.exe;pstmes28.se1;Pieza_prueba_Maxwell_2;.TXT
Messer Powerblade Fiber Laser;1240;pstmes28.exe;pstmes28.se1;DXFPUNC0;.TXT
Messer Powerblade Fiber Laser;1241;pstmes28.exe;pstmes28.se1;Pieza_prueba_Maxwell;.TXT
Messer Powerblade Fiber Laser;1242;pstmes28.exe;pstmes28.se1;DXFPART7;.TXT
Messer Powerblade Fiber Laser;1243;pstmes28.exe;pstmes28.se1;DXFPAR0105;.TXT
Messer SKEW Rotator;1244;PstMes21.exe;PstMes21.se1;Pieza_prueba_Maxwell;.TXT
Messer SKEW Rotator;1245;PstMes21.exe;PstMes21.se1;Pieza_prueba_Maxwell_2;.TXT
Messer SKEW Rotator;1246;PstMes21.exe;PstMes21.se1;DXFPART7;.TXT
Messer SKEW Rotator;1247;PstMes21.exe;PstMes21.se1;DXFPAR0105;.TXT
Messer TH;1248;pstmes18.exe;15.se1;Pieza_prueba_Maxwell_2;.TXT
Messer TH;1249;pstmes18.exe;15.se1;Pieza_prueba_Maxwell;.TXT
Messer TH;1250;pstmes18.exe;15.se1;DXFPART7;.TXT
Messer TH;1251;pstmes18.exe;15.se1;DXFPAR0105;.TXT
Messer;1189;pstmes01.exe;16.se1;Pieza_prueba_Maxwell;.LOS
Messer;1190;pstmes01.exe;16.se1;Pieza_prueba_Maxwell_2;.LOS
Messer;1191;pstmes01.exe;16.se1;DXFPART7;.LOS
Messer;1192;pstmes01.exe;16.se1;DXFPAR0105;.LOS
METAL TECHNIKA WPA 6000 COMPAKT;1108;pstmtt01.exe;pstmtt01.se1;Pieza_prueba_Maxwell;.lcc
METAL TECHNIKA WPA 6000 COMPAKT;1109;pstmtt01.exe;pstmtt01.se1;DXFPART7;.lcc
METAL TECHNIKA WPA 6000 COMPAKT;1110;pstmtt01.exe;pstmtt01.se1;Pieza_prueba_Maxwell_2;.lcc
METAL TECHNIKA WPA 6000 COMPAKT;1111;pstmtt01.exe;pstmtt01.se1;DXFPAR0105;.lcc
METAL TECHNIKA WPA 6000 SHARK;1112;pstmtt01.exe;pstmtt01.se2;Pieza_prueba_Maxwell;.lcc
METAL TECHNIKA WPA 6000 SHARK;1113;pstmtt01.exe;pstmtt01.se2;Pieza_prueba_Maxwell_2;.lcc
METAL TECHNIKA WPA 6000 SHARK;1114;pstmtt01.exe;pstmtt01.se2;DXFPART7;.lcc
METAL TECHNIKA WPA 6000 SHARK;1115;pstmtt01.exe;pstmtt01.se2;DXFPAR0105;.lcc
MicroStep BEVEL;1256;PstMic01.exe;PstMic01.se1;Pieza_prueba_Maxwell_2;.CNC
MicroStep BEVEL;1257;PstMic01.exe;PstMic01.se1;Pieza_prueba_Maxwell;.CNC
MicroStep BEVEL;1258;PstMic01.exe;PstMic01.se1;DXFPART7;.CNC
MicroStep BEVEL;1259;PstMic01.exe;PstMic01.se1;DXFPAR0105;.CNC
Microstep Fiber Laser MSF;1264;PstMic04.exe;PstMic04.se1;Pieza_prueba_Maxwell;.CNC
Microstep Fiber Laser MSF;1265;PstMic04.exe;PstMic04.se1;Pieza_prueba_Maxwell_2;.CNC
Microstep Fiber Laser MSF;1266;PstMic04.exe;PstMic04.se1;DXFPUNC0;.CNC
Microstep Fiber Laser MSF;1267;PstMic04.exe;PstMic04.se1;DXFPAR0105;.CNC
MicroStep MSNC500;1260;PstMic01.exe;17.se1;Pieza_prueba_Maxwell;.CNC
MicroStep MSNC500;1261;PstMic01.exe;17.se1;DXFPAR0105;.CNC
MicroStep MSNC500;1262;PstMic01.exe;17.se1;DXFPART7;.CNC
MicroStep MSNC500;1263;PstMic01.exe;17.se1;Pieza_prueba_Maxwell_2;.CNC
Microstep Oxy;1268;PstMic06.exe;PstMic06.se2;Pieza_prueba_Maxwell;.CNC
Microstep Oxy;1269;PstMic06.exe;PstMic06.se2;DXFPART7;.CNC
Microstep Oxy;1270;PstMic06.exe;PstMic06.se2;Pieza_prueba_Maxwell_2;.CNC
Microstep Oxy;1271;PstMic06.exe;PstMic06.se2;DXFPAR0105;.CNC
Microstep Plasma;1272;PstMic06.exe;PstMic06.se1;Pieza_prueba_Maxwell;.CNC
Microstep Plasma;1273;PstMic06.exe;PstMic06.se1;DXFPART7;.CNC
Microstep Plasma;1274;PstMic06.exe;PstMic06.se1;Pieza_prueba_Maxwell_2;.CNC
Microstep Plasma;1275;PstMic06.exe;PstMic06.se1;DXFPAR0105;.CNC
MicroStep;1252;PstMic01.exe;PstMic01.se2;DXFPART7;.CNC
MicroStep;1253;PstMic01.exe;PstMic01.se2;Pieza_prueba_Maxwell;.CNC
MicroStep;1254;PstMic01.exe;PstMic01.se2;Pieza_prueba_Maxwell_2;.CNC
MicroStep;1255;PstMic01.exe;PstMic01.se2;DXFPAR0105;.CNC
Mitsubishi ML 3015Ex;1281;pstmit03.exe;pstmit03.se1;Pieza_prueba_Maxwell_2;.NC
Mitsubishi ML 3015Ex;1282;pstmit03.exe;pstmit03.se1;DXFPUNC0;.NC
Mitsubishi ML 3015Ex;1283;pstmit03.exe;pstmit03.se1;Pieza_prueba_Maxwell;.NC
Mitsubishi ML 3015Ex;1284;pstmit03.exe;pstmit03.se1;DXFPART7;.NC
Mitsubishi ML 3015Ex;1285;pstmit03.exe;pstmit03.se1;DXFPAR0105;.NC
Mitsubishi ML 3015Ex 2;1286;pstmit03.exe;18.se1;Pieza_prueba_Maxwell;.NC
Mitsubishi ML 3015Ex 2;1287;pstmit03.exe;18.se1;Pieza_prueba_Maxwell_2;.NC
Mitsubishi ML 3015Ex 2;1288;pstmit03.exe;18.se1;DXFPART7;.NC
Mitsubishi ML 3015Ex 2;1289;pstmit03.exe;18.se1;DXFPUNC0;.NC
